Ref,Val,Package,PosX,PosY,Rot,Side
"J1","HDMI_A","HDMI-SMD_HDMI-019S",0.000000,0.000000,0.000000,top
"J6","Conn_01x04","JST_SH_SM04B-SRSS-TB_1x04-1MP_P1.00mm_Horizontal",4.000000,18.500000,180.000000,top
"J7","Conn_01x04","JST_SH_SM04B-SRSS-TB_1x04-1MP_P1.00mm_Horizontal",-4.000000,18.500000,180.000000,top
